==============================================================================
==============================================================================
Thu. Apr. 4 2013                  LANDSAT 7                       Time: 19:09
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101304048741_00004                          Path / Row - 180 / 33
Reference Image: L51XXX1084164082100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1800334687   38.27246     28.13978     0.09      0.01     0.09     1 
1800334688   38.27211     28.17510     0.01      0.08     0.08     1 
1800334689   38.27175     28.21042     0.26     -0.00     0.26     1 
1800334690   38.27138     28.24574     0.03     -0.03     0.04     1 
1800334691   38.27100     28.28105    -0.13      0.00     0.13     1 
1800334692   38.27061     28.31637     0.17      0.04     0.18     1 
1800334693   38.27021     28.35168     0.07     -0.09     0.11     1 
1800334694   38.26980     28.38700     0.08     -0.03     0.09     1 
1800334695   38.26937     28.42231     0.09      0.05     0.11     1 
1800334696   38.26894     28.45763     0.08      0.05     0.09     1 
1800334697   38.26850     28.49294     0.16      0.06     0.17     1 
1800334698   38.26804     28.52825    -0.18      0.10     0.21     1 
1800334699   38.26758     28.56356     0.02     -0.08     0.08     1 
1800334700   38.26710     28.59887    -0.18      0.15     0.23     1 
1800334701   38.26662     28.63418     0.08     -0.33     0.34     1 
1800334704   38.26509     28.74010     0.01      0.07     0.07     1 
1800334705   38.26456     28.77540     0.14      0.08     0.16     1 
1800334706   38.26402     28.81071    -0.12      0.11     0.16     1 
1800334707   38.26347     28.84601     0.04      0.02     0.04     1 
1800334708   38.26291     28.88132    -0.11      0.01     0.11     1 
1800334709   38.26234     28.91662    -0.02      0.24     0.24     1 
1800334710   38.26176     28.95192    -0.08     -0.24     0.25     1 
1800334711   38.26117     28.98722    -0.18      0.04     0.18     1 
1800334728   38.25283     26.93874    -0.04     -0.20     0.20     1 
1800334729   38.25285     26.97406     0.24     -0.13     0.27     1 
1800334730   38.25285     27.00937    -0.19      0.19     0.27     1 
1800334731   38.25284     27.04469     0.13     -0.17     0.21     1 
1800334732   38.25282     27.08000     0.02     -0.28     0.28     1 
1800334733   38.25279     27.11532    -0.12     -0.09     0.15     1 
1800334735   38.25270     27.18595     0.15     -0.28     0.32     1 
1800334738   38.25249     27.29190    -0.09     -0.14     0.17     1 
1800334739   38.25239     27.32722    -0.00     -0.33     0.33     1 
1800334742   38.25205     27.43316     0.02     -0.15     0.15     1 
1800334744   38.25177     27.50379    -0.09     -0.13     0.16     1 
1800334745   38.25161     27.53910     0.18      0.04     0.18     1 
1800334746   38.25144     27.57442     0.17     -0.07     0.18     1 
1800334748   38.25108     27.64505     0.13     -0.09     0.16     1 
1800334749   38.25088     27.68036     0.05     -0.02     0.06     1 
1800334750   38.25067     27.71567     0.13     -0.07     0.15     1 
1800334751   38.25045     27.75098    -0.01      0.04     0.05     1 
1800334752   38.25022     27.78630     0.02     -0.02     0.03     1 
1800334753   38.24997     27.82161     0.10      0.07     0.12     1 
1800334754   38.24972     27.85692    -0.11     -0.17     0.20     1 
1800334755   38.24946     27.89223    -0.02     -0.04     0.04     1 
1800334756   38.24919     27.92754     0.20     -0.10     0.23     1 
1800334758   38.24861     27.99816     0.09     -0.08     0.12     1 
1800334759   38.24830     28.03347     0.10     -0.04     0.11     1 
1800334760   38.24798     28.06877     0.27     -0.06     0.28     1 
1800334761   38.24766     28.10408     0.01     -0.08     0.08     1 
1800334762   38.24732     28.13939     0.08      0.03     0.09     1 
1800334763   38.24697     28.17470     0.01     -0.08     0.08     1 
1800334765   38.24624     28.24531     0.17      0.05     0.18     1 
1800334766   38.24586     28.28061     0.17      0.08     0.19     1 
1800334767   38.24547     28.31592    -0.05      0.03     0.06     1 
1800334768   38.24507     28.35122    -0.01      0.01     0.02     1 
1800334769   38.24466     28.38652     0.17      0.05     0.18     1 
1800334770   38.24424     28.42182    -0.02      0.15     0.15     1 
1800334771   38.24381     28.45712     0.15      0.07     0.17     1 
1800334772   38.24336     28.49242    -0.08     -0.03     0.09     1 
1800334773   38.24291     28.52772     0.18      0.03     0.19     1 
1800334774   38.24244     28.56302     0.08      0.07     0.10     1 
1800334780   38.23943     28.77479     0.04     -0.23     0.23     1 
1800334781   38.23889     28.81009     0.04      0.01     0.04     1 
1800334782   38.23834     28.84538    -0.07      0.08     0.10     1 
1800334783   38.23778     28.88067     0.04      0.12     0.13     1 
1800334784   38.23721     28.91596    -0.04      0.21     0.22     1 
1800334785   38.23663     28.95125    -0.00      0.05     0.05     1 
1800334786   38.23604     28.98653    -0.15     -0.13     0.19     1 
1800334808   38.22765     27.11528    -0.06     -0.18     0.19     1 
1800334817   38.22691     27.43301     0.12     -0.06     0.13     1 
1800334818   38.22677     27.46832    -0.10      0.15     0.18     1 
1800334819   38.22663     27.50362     0.03     -0.09     0.10     1 
1800334820   38.22647     27.53892     0.04     -0.25     0.26     1 
1800334821   38.22630     27.57422    -0.02     -0.14     0.14     1 
1800334822   38.22612     27.60952    -0.04     -0.21     0.21     1 
1800334823   38.22593     27.64482    -0.21     -0.08     0.22     1 
1800334825   38.22553     27.71543    -0.06     -0.02     0.06     1 
1800334826   38.22531     27.75073    -0.07      0.05     0.09     1 
1800334828   38.22483     27.82133     0.05     -0.19     0.19     1 
1800334830   38.22432     27.89192    -0.08     -0.19     0.20     1 
1800334832   38.22376     27.96252    -0.12     -0.01     0.12     1 
1800334836   38.22252     28.10370     0.06     -0.06     0.08     1 
1800334837   38.22218     28.13900     0.15      0.15     0.21     1 
1800334838   38.22183     28.17429     0.18     -0.05     0.19     1 
1800334842   38.22033     28.31546     0.14     -0.06     0.15     1 
1800334843   38.21993     28.35075     0.11     -0.05     0.12     1 
1800334844   38.21952     28.38604     0.22      0.04     0.22     1 
1800334845   38.21910     28.42133     0.10     -0.10     0.14     1 
1800334846   38.21867     28.45662    -0.11      0.08     0.14     1 
1800334847   38.21822     28.49191     0.15     -0.12     0.19     1 
1800334848   38.21777     28.52720     0.14      0.01     0.14     1 
1800334849   38.21731     28.56248     0.01      0.00     0.01     1 
1800334850   38.21683     28.59777     0.04      0.10     0.11     1 
1800334851   38.21635     28.63305    -0.17      0.17     0.24     1 
1800334852   38.21585     28.66834     0.09      0.28     0.30     1 
1800334853   38.21534     28.70362     0.06      0.11     0.13     1 
1800334856   38.21376     28.80946    -0.02     -0.03     0.03     1 
1800334857   38.21321     28.84474     0.05      0.07     0.09     1 
1800334858   38.21265     28.88002     0.03      0.13     0.14     1 
1800334859   38.21208     28.91530     0.07      0.14     0.16     1 
1800334860   38.21150     28.95057     0.01      0.03     0.03     1 
1800334892   38.20176     27.43286     0.05     -0.07     0.09     1 
1800334893   38.20163     27.46815     0.15     -0.09     0.17     1 
1800334894   38.20148     27.50344     0.09     -0.36     0.37     1 
1800334896   38.20116     27.57402    -0.05     -0.13     0.14     1 
1800334900   38.20038     27.71518    -0.24     -0.16     0.29     1 
1800334901   38.20016     27.75047     0.06     -0.13     0.14     1 
1800334902   38.19993     27.78576     0.07     -0.11     0.13     1 
1800334903   38.19969     27.82104     0.06     -0.17     0.18     1 
1800334910   38.19770     28.06804     0.03      0.04     0.05     1 
1800334911   38.19738     28.10332     0.05     -0.14     0.15     1 
1800334912   38.19704     28.13860    -0.04      0.10     0.11     1 
1800334913   38.19669     28.17389    -0.04     -0.03     0.05     1 
1800334915   38.19597     28.24445    -0.18     -0.22     0.29     1 
1800334917   38.19520     28.31501     0.00      0.01     0.01     1 
1800334918   38.19480     28.35029    -0.01      0.27     0.27     1 
1800334919   38.19438     28.38557     0.09     -0.00     0.09     1 
1800334920   38.19396     28.42084     0.01     -0.02     0.02     1 
1800334921   38.19353     28.45612     0.04      0.01     0.04     1 
1800334922   38.19309     28.49140     0.03     -0.06     0.06     1 
1800334923   38.19264     28.52667    -0.04      0.10     0.11     1 
1800334924   38.19217     28.56195    -0.03      0.13     0.13     1 
1800334925   38.19170     28.59722     0.02     -0.00     0.02     1 
1800334926   38.19121     28.63249     0.01      0.12     0.12     1 
1800334927   38.19071     28.66776     0.21     -0.08     0.22     1 
1800334928   38.19021     28.70303     0.09     -0.25     0.26     1 
1800334929   38.18969     28.73830     0.06      0.10     0.12     1 
1800334930   38.18916     28.77357     0.15      0.12     0.19     1 
1800334931   38.18863     28.80884     0.12     -0.08     0.14     1 
1800334932   38.18808     28.84411     0.00     -0.09     0.09     1 
1800334933   38.18752     28.87937     0.12     -0.03     0.12     1 
1800334934   38.18695     28.91464     0.07     -0.00     0.07     1 
1800334935   38.18637     28.94990    -0.02      0.22     0.22     1 
1800334968   38.17648     27.46799     0.23     -0.25     0.34     1 
1800334977   38.17479     27.78549     0.09     -0.23     0.25     1 
1800334979   38.17430     27.85603    -0.08      0.12     0.14     1 
1800334986   38.17224     28.10294     0.01     -0.07     0.07     1 
1800334988   38.17155     28.17348     0.16      0.06     0.17     1 
1800334990   38.17083     28.24402     0.02     -0.04     0.04     1 
1800334991   38.17045     28.27929    -0.06      0.02     0.07     1 
1800334992   38.17006     28.31456     0.01      0.09     0.09     1 
1800334993   38.16966     28.34982     0.08     -0.01     0.08     1 
1800334994   38.16925     28.38509     0.11      0.02     0.11     1 
1800334995   38.16883     28.42036     0.06      0.09     0.11     1 
1800334996   38.16839     28.45562     0.14     -0.06     0.15     1 
1800334997   38.16795     28.49088     0.02     -0.11     0.11     1 
1800334998   38.16750     28.52615     0.05     -0.13     0.14     1 
1800334999   38.16703     28.56141    -0.10     -0.08     0.13     1 
1800335000   38.16656     28.59667     0.01      0.06     0.06     1 
1800335001   38.16608     28.63193     0.02     -0.02     0.03     1 
1800335002   38.16558     28.66719    -0.33      0.13     0.35     1 
1800335003   38.16507     28.70245     0.09      0.03     0.10     1 
1800335004   38.16456     28.73771     0.04      0.10     0.10     1 
1800335005   38.16403     28.77296     0.06      0.24     0.24     1 
1800335006   38.16349     28.80822     0.01     -0.01     0.01     1 
1800335007   38.16295     28.84347    -0.07     -0.07     0.10     1 
1800335008   38.16239     28.87873     0.04     -0.04     0.05     1 
1800335009   38.16182     28.91398    -0.32     -0.08     0.33     1 
1800335010   38.16124     28.94923     0.07      0.04     0.08     1 
1800335063   38.14641     28.17308    -0.07     -0.03     0.08     1 
1800335064   38.14605     28.20834     0.03     -0.14     0.15     1 
1800335065   38.14569     28.24359    -0.08     -0.04     0.09     1 
1800335066   38.14531     28.27885     0.13      0.00     0.13     1 
1800335067   38.14492     28.31411    -0.01      0.13     0.13     1 
1800335068   38.14452     28.34936     0.11      0.07     0.13     1 
1800335069   38.14411     28.38461     0.01     -0.08     0.08     1 
1800335070   38.14369     28.41987     0.13      0.12     0.18     1 
1800335071   38.14326     28.45512     0.03     -0.07     0.08     1 
1800335072   38.14281     28.49037     0.01      0.03     0.03     1 
1800335073   38.14236     28.52562    -0.12     -0.02     0.12     1 
1800335074   38.14190     28.56087     0.11     -0.02     0.11     1 
1800335075   38.14142     28.59612    -0.19      0.06     0.20     1 
1800335076   38.14094     28.63137     0.03     -0.01     0.03     1 
1800335077   38.14045     28.66662    -0.13      0.04     0.13     1 
1800335078   38.13994     28.70186     0.07      0.14     0.16     1 
1800335079   38.13942     28.73711    -0.06      0.00     0.06     1 
1800335080   38.13890     28.77236     0.02     -0.01     0.02     1 
1800335083   38.13725     28.87808     0.06      0.19     0.20     1 
1800335084   38.13668     28.91333    -0.02      0.05     0.06     1 
1800335085   38.13611     28.94856    -0.13     -0.18     0.23     1 
1800335131   38.12348     27.92595    -0.05     -0.05     0.07     1 
1800335132   38.12319     27.96120     0.16     -0.12     0.20     1 
1800335138   38.12127     28.17268    -0.02     -0.20     0.20     1 
1800335139   38.12091     28.20792     0.02     -0.07     0.07     1 
1800335140   38.12055     28.24317     0.08     -0.05     0.09     1 
1800335141   38.12017     28.27841     0.07     -0.02     0.07     1 
1800335142   38.11978     28.31366     0.07     -0.21     0.22     1 
1800335143   38.11938     28.34890     0.04      0.12     0.12     1 
1800335144   38.11897     28.38414     0.02     -0.05     0.05     1 
1800335145   38.11855     28.41938    -0.04      0.11     0.12     1 
1800335146   38.11812     28.45462    -0.06      0.10     0.11     1 
1800335147   38.11768     28.48986     0.27     -0.14     0.30     1 
1800335148   38.11722     28.52510     0.11     -0.05     0.12     1 
1800335150   38.11629     28.59557    -0.04      0.02     0.04     1 
1800335151   38.11581     28.63081     0.02      0.13     0.14     1 
1800335152   38.11531     28.66605     0.14     -0.01     0.14     1 
1800335153   38.11481     28.70128    -0.26      0.02     0.26     1 
1800335154   38.11429     28.73651    -0.08     -0.08     0.12     1 
1800335155   38.11376     28.77175    -0.05     -0.20     0.21     1 
1800335156   38.11323     28.80698    -0.06     -0.23     0.24     1 
1800335157   38.11268     28.84221    -0.06     -0.09     0.11     1 
1800335158   38.11212     28.87744     0.09      0.13     0.16     1 
1800335159   38.11155     28.91267     0.02     -0.17     0.17     1 
1800335160   38.11098     28.94790     0.13      0.06     0.14     1 
